"","group","subject_id","activity","observation_type","mean","mean_of_sd"
"338","test",18,"SITTING","body_gyro_y",0.00260049867338788,0.012151664911285
"339","test",18,"SITTING","body_gyro_z",-0.000672180393871984,0.0111377313912118
"340","test",18,"SITTING","total_acc_x",0.979080713130483,0.00300262581626519
"341","test",18,"SITTING","total_acc_y",0.15001750271912,0.0050365081942243
"342","test",18,"SITTING","total_acc_z",0.152368188410088,0.00553146282486876
"343","test",18,"STANDING","body_acc_x",0.000181977907688399,0.00401138919645479
"344","test",18,"STANDING","body_acc_y",0.000263726467105993,0.00955356756299916
"345","test",18,"STANDING","body_acc_z",-4.81360471346747e-05,0.00988241088712863
"346","test",18,"STANDING","body_gyro_x",0.00112164976939277,0.0345681640863327
"347","test",18,"STANDING","body_gyro_y",0.000502687594757063,0.0170021416125431
"348","test",18,"STANDING","body_gyro_z",-0.000891255473481806,0.0153527261738194
"349","test",18,"STANDING","total_acc_x",1.00602774250856,0.00369342739903876
"350","test",18,"STANDING","total_acc_y",-0.185629527440068,0.0082630550585547
"351","test",18,"STANDING","total_acc_z",-0.0533101024903682,0.00806704299062948
"352","test",18,"WALKING","body_acc_x",-0.000760027319592634,0.20415610240115
"353","test",18,"WALKING","body_acc_y",-0.000348385608563058,0.133783984390332
"354","test",18,"WALKING","body_acc_z",0.00135086865554827,0.105830089776879
"355","test",18,"WALKING","body_gyro_x",-0.0126495858844866,0.259074978741053
"356","test",18,"WALKING","body_gyro_y",0.0058543683048577,0.38750133538082
"357","test",18,"WALKING","body_gyro_z",0.00360226082250684,0.238763601143275
"358","test",18,"WALKING","total_acc_x",0.988319164090402,0.203884893323169
"359","test",18,"WALKING","total_acc_y",-0.236289229975809,0.133222658358493
"360","test",18,"WALKING","total_acc_z",-0.0640522971372489,0.10482990836454
"361","test",18,"WALKING_DOWNSTAIRS","body_acc_x",0.00223880059102557,0.227994526860786
"362","test",18,"WALKING_DOWNSTAIRS","body_acc_y",0.000142385612393182,0.129136018928661
"363","test",18,"WALKING_DOWNSTAIRS","body_acc_z",0.00162422789175,0.10758133030559
"364","test",18,"WALKING_DOWNSTAIRS","body_gyro_x",-0.0309198196498778,0.434949164761651
"365","test",18,"WALKING_DOWNSTAIRS","body_gyro_y",0.00483909505683239,0.295027459247455
"366","test",18,"WALKING_DOWNSTAIRS","body_gyro_z",0.0054944793258125,0.25220444881105
"367","test",18,"WALKING_DOWNSTAIRS","total_acc_x",0.997267220880682,0.227332079246353
"368","test",18,"WALKING_DOWNSTAIRS","total_acc_y",-0.207326438964375,0.126854088678679
"369","test",18,"WALKING_DOWNSTAIRS","total_acc_z",-0.0524111063227983,0.104580111006433
"370","test",18,"WALKING_UPSTAIRS","body_acc_x",-0.00250894305461476,0.202803609230735
"371","test",18,"WALKING_UPSTAIRS","body_acc_y",-0.00265818613400997,0.136491764580266
"372","test",18,"WALKING_UPSTAIRS","body_acc_z",-0.0014364029575264,0.126326950359316
"373","test",18,"WALKING_UPSTAIRS","body_gyro_x",-0.020001472873688,0.355384803203149
"374","test",18,"WALKING_UPSTAIRS","body_gyro_y",0.00980916234172953,0.379183636046563
"375","test",18,"WALKING_UPSTAIRS","body_gyro_z",0.00192121905792026,0.276286584258869
"376","test",18,"WALKING_UPSTAIRS","total_acc_x",0.957903418265086,0.201793545593241
"377","test",18,"WALKING_UPSTAIRS","total_acc_y",-0.300823343770205,0.134028484907028
"378","test",18,"WALKING_UPSTAIRS","total_acc_z",-0.111240249965888,0.121828490364024
"379","test",20,"LAYING","body_acc_x",-0.00784505722876648,0.0136839543658914
"380","test",20,"LAYING","body_acc_y",0.00141488723129733,0.00786666713247691
"381","test",20,"LAYING","body_acc_z",0.0013323678646119,0.00795849884977067
"382","test",20,"LAYING","body_gyro_x",0.00463985194742601,0.0152160622771734
"383","test",20,"LAYING","body_gyro_y",-0.00954934716664292,0.0227245523605109
"384","test",20,"LAYING","body_gyro_z",0.0165295978119578,0.0155514941634298
"385","test",20,"LAYING","total_acc_x",-0.00624355557633272,0.00699013571764782
"386","test",20,"LAYING","total_acc_y",0.883263083547794,0.00506584017178622
"387","test",20,"LAYING","total_acc_z",0.465130929170496,0.0064881417208967
"388","test",20,"SITTING","body_acc_x",9.67907534627604e-05,0.0069153385745395
"389","test",20,"SITTING","body_acc_y",0.00126681591235914,0.0126457116579525
"390","test",20,"SITTING","body_acc_z",-2.04795410750473e-05,0.0157752213734035
"391","test",20,"SITTING","body_gyro_x",-0.00900475538347538,0.0223291642605852
"392","test",20,"SITTING","body_gyro_y",0.00418555733406345,0.0325518007488761
"393","test",20,"SITTING","body_gyro_z",-0.00975671365355161,0.0284496258555441
"394","test",20,"SITTING","total_acc_x",0.989592718726326,0.00568518028894445
"395","test",20,"SITTING","total_acc_y",0.0925685161913414,0.00977570896524644
"396","test",20,"SITTING","total_acc_z",0.143513885739418,0.0112489632407314
"397","test",20,"STANDING","body_acc_x",0.000103275450374444,0.0120721614670482
"398","test",20,"STANDING","body_acc_y",-0.000488505269605201,0.02301717912655
"399","test",20,"STANDING","body_acc_z",0.00261130139403168,0.0186461239594721
"400","test",20,"STANDING","body_gyro_x",0.00365239392970441,0.100318562601678
"401","test",20,"STANDING","body_gyro_y",0.00203556314934717,0.0755666358827561
"402","test",20,"STANDING","body_gyro_z",-0.00396810774798461,0.0470566492782445
"403","test",20,"STANDING","total_acc_x",0.980247901327055,0.0113185771363404
"404","test",20,"STANDING","total_acc_y",-0.287985898839897,0.0203585234316384
"405","test",20,"STANDING","total_acc_z",0.0667281535368421,0.0166962569782819
"406","test",20,"WALKING","body_acc_x",-0.0010276069877451,0.258630182334024
"407","test",20,"WALKING","body_acc_y",-0.00213048636801471,0.256230959035603
"408","test",20,"WALKING","body_acc_z",-0.00172828794724265,0.141728040728408
"409","test",20,"WALKING","body_gyro_x",0.00439814638143383,0.669660062516093
"410","test",20,"WALKING","body_gyro_y",0.000105807922242648,0.833234082765819
"411","test",20,"WALKING","body_gyro_z",-0.000529692662239584,0.40613599280049
"412","test",20,"WALKING","total_acc_x",0.971149185646446,0.258252229081616
"413","test",20,"WALKING","total_acc_y",-0.328084534117371,0.255801859863427
"414","test",20,"WALKING","total_acc_z",-0.0417760522503462,0.141213372526336
"415","test",20,"WALKING_DOWNSTAIRS","body_acc_x",0.00382664236535069,0.35052978856815
"416","test",20,"WALKING_DOWNSTAIRS","body_acc_y",0.00393224578834549,0.277954562193269
"417","test",20,"WALKING_DOWNSTAIRS","body_acc_z",0.0012238164825625,0.153920211833355
"418","test",20,"WALKING_DOWNSTAIRS","body_gyro_x",-0.0863165379171181,0.694043581254785
"419","test",20,"WALKING_DOWNSTAIRS","body_gyro_y",0.03984059838125,0.65515466962028
"420","test",20,"WALKING_DOWNSTAIRS","body_gyro_z",0.00777528482376736,0.563729138011025
"421","test",20,"WALKING_DOWNSTAIRS","total_acc_x",0.989978952899306,0.34966050976943
"422","test",20,"WALKING_DOWNSTAIRS","total_acc_y",-0.255082105715469,0.276648681350154
"423","test",20,"WALKING_DOWNSTAIRS","total_acc_z",-0.0320715912930556,0.152289551820634
"424","test",20,"WALKING_UPSTAIRS","body_acc_x",-0.00525041073318015,0.288603796033434
"425","test",20,"WALKING_UPSTAIRS","body_acc_y",-0.0058156146955239,0.198563013954072
"426","test",20,"WALKING_UPSTAIRS","body_acc_z",-0.00420071156249004,0.141635382298137
"427","test",20,"WALKING_UPSTAIRS","body_gyro_x",0.0965282706310049,0.443458558472386
"428","test",20,"WALKING_UPSTAIRS","body_gyro_y",-0.0452900463158854,0.687361517567959
"429","test",20,"WALKING_UPSTAIRS","body_gyro_z",-0.012229143274663,0.575541558125506
"430","test",20,"WALKING_UPSTAIRS","total_acc_x",0.880031612996323,0.287839878447646
"431","test",20,"WALKING_UPSTAIRS","total_acc_y",-0.467049824960172,0.197200856007239
"432","test",20,"WALKING_UPSTAIRS","total_acc_z",-0.137594943772174,0.138566658388377
"433","test",24,"LAYING","body_acc_x",-0.000973787020804905,0.0118206676066413
"434","test",24,"LAYING","body_acc_y",-0.000114011590823394,0.00461607006880891
"435","test",24,"LAYING","body_acc_z",0.000353927445508898,0.00777956815946245
"436","test",24,"LAYING","body_gyro_x",0.0137240429077718,0.0168058902229336
"437","test",24,"LAYING","body_gyro_y",-0.00957817188605469,0.0324024928370416
"438","test",24,"LAYING","body_gyro_z",0.011240883063432,0.0110525769217756
"439","test",24,"LAYING","total_acc_x",0.0806408840326823,0.00742014455855735
"440","test",24,"LAYING","total_acc_y",0.75544134953342,0.00427384649118771
"441","test",24,"LAYING","total_acc_z",0.666855741937934,0.00633760807777892
"442","test",24,"SITTING","body_acc_x",-0.000844946286880375,0.0044746992169031
"443","test",24,"SITTING","body_acc_y",0.00210468368108286,0.00920635166931864
"444","test",24,"SITTING","body_acc_z",0.00173976376489108,0.0107488290566089
"445","test",24,"SITTING","body_gyro_x",-0.00819724311048368,0.0120513424253895
"446","test",24,"SITTING","body_gyro_y",-0.000304247718649242,0.0188877082805819
"447","test",24,"SITTING","body_gyro_z",-0.0027833479657832,0.0160997236861449
"448","test",24,"SITTING","total_acc_x",0.985244406008732,0.00389198453345281
"449","test",24,"SITTING","total_acc_y",0.202185181579733,0.00715584476089877
"450","test",24,"SITTING","total_acc_z",0.103882249325528,0.0079829129876793
"451","test",24,"STANDING","body_acc_x",0.000571486425564266,0.00555919068002549
"452","test",24,"STANDING","body_acc_y",0.00139500511128444,0.0125177139383254
"453","test",24,"STANDING","body_acc_z",2.81071229506339e-05,0.0155635293925433
"454","test",24,"STANDING","body_gyro_x",-0.000192109370832654,0.0358879506100518
"455","test",24,"STANDING","body_gyro_y",0.0022957252798793,0.027044663800474
"456","test",24,"STANDING","body_gyro_z",-0.00407544925582242,0.0167383701467678
"457","test",24,"STANDING","total_acc_x",1.01976166680254,0.0051128719718391
"458","test",24,"STANDING","total_acc_y",-0.125567618818365,0.0103919512831737
"459","test",24,"STANDING","total_acc_z",-0.0576382634725951,0.0119395488265305
"460","test",24,"WALKING","body_acc_x",-0.000122607251185345,0.173369344453918
"461","test",24,"WALKING","body_acc_y",-0.00283577161773653,0.146233780845371
"462","test",24,"WALKING","body_acc_z",-0.000755922770875539,0.130918794864905
"463","test",24,"WALKING","body_gyro_x",-0.0276791369560937,0.366917891364675
"464","test",24,"WALKING","body_gyro_y",0.00383580612878772,0.394594050165022
"465","test",24,"WALKING","body_gyro_z",0.00480999790343831,0.294573905822097
"466","test",24,"WALKING","total_acc_x",1.01430011880388,0.173006566774583
"467","test",24,"WALKING","total_acc_y",-0.099751265826813,0.144992752525762
"468","test",24,"WALKING","total_acc_z",-0.144756107169456,0.130048039406233
"469","test",24,"WALKING_DOWNSTAIRS","body_acc_x",0.00227831390532102,0.299441316636735
"470","test",24,"WALKING_DOWNSTAIRS","body_acc_y",0.00134543776216477,0.15503496074246
"471","test",24,"WALKING_DOWNSTAIRS","body_acc_z",0.00115249856201705,0.145894473895894
"472","test",24,"WALKING_DOWNSTAIRS","body_gyro_x",-0.0608825992774659,0.496388099870734
"473","test",24,"WALKING_DOWNSTAIRS","body_gyro_y",0.00907925993384943,0.396502297250698
"474","test",24,"WALKING_DOWNSTAIRS","body_gyro_z",0.0113483894395028,0.24861218528175
"475","test",24,"WALKING_DOWNSTAIRS","total_acc_x",1.01046508301136,0.298686334763098
"476","test",24,"WALKING_DOWNSTAIRS","total_acc_y",-0.108763870229751,0.153391653388352
"477","test",24,"WALKING_DOWNSTAIRS","total_acc_z",-0.142074405721598,0.144741640982161
"478","test",24,"WALKING_UPSTAIRS","body_acc_x",-0.00158572095554555,0.214425034179441
"479","test",24,"WALKING_UPSTAIRS","body_acc_y",-0.00422746342698623,0.152609663496876
"480","test",24,"WALKING_UPSTAIRS","body_acc_z",-0.00196254279941075,0.136896397122434
"481","test",24,"WALKING_UPSTAIRS","body_gyro_x",0.119627441872113,0.369679194448213
"482","test",24,"WALKING_UPSTAIRS","body_gyro_y",-0.014264289788223,0.33230557981753
"483","test",24,"WALKING_UPSTAIRS","body_gyro_z",-0.0272209411785858,0.353432007880855
"484","test",24,"WALKING_UPSTAIRS","total_acc_x",0.97512026979608,0.213386021992035
"485","test",24,"WALKING_UPSTAIRS","total_acc_y",-0.223370834605151,0.14825563807211
"486","test",24,"WALKING_UPSTAIRS","total_acc_z",-0.230697992565099,0.134230349651062
"487","train",1,"LAYING","body_acc_x",-0.0115358889115141,0.0247932385018487
"488","train",1,"LAYING","body_acc_y",-0.0122609074114397,0.0296083056112129
"489","train",1,"LAYING","body_acc_z",-0.00161731865601312,0.0343065220791623
"490","train",1,"LAYING","body_gyro_x",0.0114704403783495,0.111817844454636
"491","train",1,"LAYING","body_gyro_y",0.00444869266497344,0.0394522230181932
"492","train",1,"LAYING","body_gyro_z",0.0275984349941828,0.0466008544566952
"493","train",1,"LAYING","total_acc_x",0.148162573229063,0.018890489881379
"494","train",1,"LAYING","total_acc_y",0.710454980704781,0.0254179155859209
"495","train",1,"LAYING","total_acc_z",0.430974251735484,0.0272580495080411
"496","train",1,"SITTING","body_acc_x",-0.00336698807718783,0.0088169456999404
"497","train",1,"SITTING","body_acc_y",0.00830296874545219,0.0149526077204382
"498","train",1,"SITTING","body_acc_z",0.00124322219354089,0.0138905489270345
"499","train",1,"SITTING","body_gyro_x",-0.0182292707113541,0.0215434646598802
"500","train",1,"SITTING","body_gyro_y",-0.0079394077457631,0.0276759264377177
"501","train",1,"SITTING","body_gyro_z",-0.0103572343574678,0.030553897435541
"502","train",1,"SITTING","total_acc_x",0.920397420977394,0.00646400176746432
"503","train",1,"SITTING","total_acc_y",0.230512473086769,0.00762917750910514
"504","train",1,"SITTING","total_acc_z",0.322026273969415,0.00854657876357304
"505","train",1,"STANDING","body_acc_x",0.000276532436453538,0.00279620777116816
"506","train",1,"STANDING","body_acc_y",0.000524808830951651,0.00631350409967788
"507","train",1,"STANDING","body_acc_z",-0.000757860253643455,0.00666297501787722
"508","train",1,"STANDING","body_gyro_x",0.0038027338948237,0.0128522266389872
"509","train",1,"STANDING","body_gyro_y",0.00674630111015065,0.0114006198961243
"510","train",1,"STANDING","body_gyro_z",-0.00510396859477624,0.0115637624739882
"511","train",1,"STANDING","total_acc_x",1.00285410551297,0.00240779994949359
"512","train",1,"STANDING","total_acc_y",-0.254059246948703,0.00454784762390517
"513","train",1,"STANDING","total_acc_z",0.00697522471600118,0.00470244282802395
"514","train",1,"WALKING","body_acc_x",-5.04911990559208e-05,0.234133338780874
"515","train",1,"WALKING","body_acc_y",-0.000128854135947368,0.192116753389082
"516","train",1,"WALKING","body_acc_z",-0.000938320109560033,0.136100278562349
"517","train",1,"WALKING","body_gyro_x",-0.014599858215148,0.460148204398441
"518","train",1,"WALKING","body_gyro_y",0.00217139307711349,0.725724933538022
"519","train",1,"WALKING","body_gyro_z",-0.00061430490753125,0.319697711403702
"520","train",1,"WALKING","total_acc_x",0.997061180921053,0.233861527742345
"521","train",1,"WALKING","total_acc_y",-0.263882523646155,0.191816890451813
"522","train",1,"WALKING","total_acc_z",-0.0733891163883255,0.134023290420627
"523","train",1,"WALKING_DOWNSTAIRS","body_acc_x",0.00239312484429209,0.336079889792081
"524","train",1,"WALKING_DOWNSTAIRS","body_acc_y",0.00378679923166454,0.167107738240112
"525","train",1,"WALKING_DOWNSTAIRS","body_acc_z",0.000244930193343431,0.141422318310637
"526","train",1,"WALKING_DOWNSTAIRS","body_gyro_x",-0.0076353937466199,0.473650027519683
"527","train",1,"WALKING_DOWNSTAIRS","body_gyro_y",-0.00749376960210459,0.670805656547777
"528","train",1,"WALKING_DOWNSTAIRS","body_gyro_z",0.00166069456162309,0.426010424400372
"529","train",1,"WALKING_DOWNSTAIRS","total_acc_x",0.997136499202806,0.335222988334404
"530","train",1,"WALKING_DOWNSTAIRS","total_acc_y",-0.244431799830995,0.166002821400445
"531","train",1,"WALKING_DOWNSTAIRS","total_acc_z",-0.0663263184201658,0.138533330819824
"532","train",1,"WALKING_UPSTAIRS","body_acc_x",-0.00455728508969634,0.211075716737085
"533","train",1,"WALKING_UPSTAIRS","body_acc_y",-0.00357455272079452,0.172166978248995
"534","train",1,"WALKING_UPSTAIRS","body_acc_z",0.00363560725781545,0.179359824376013
"535","train",1,"WALKING_UPSTAIRS","body_gyro_x",0.0806764951158314,0.398028599008249
"536","train",1,"WALKING_UPSTAIRS","body_gyro_y",-0.041460951730513,0.770670697587944
"537","train",1,"WALKING_UPSTAIRS","body_gyro_z",-0.0123806836501887,0.240820734434467
"538","train",1,"WALKING_UPSTAIRS","total_acc_x",0.962941935097288,0.210133677853263
"539","train",1,"WALKING_UPSTAIRS","total_acc_y",-0.347215722982459,0.171065484037623
"540","train",1,"WALKING_UPSTAIRS","total_acc_z",-0.0759891528358196,0.172738396075077
"541","train",3,"LAYING","body_acc_x",-0.000424302075489919,0.00701450518248103
"542","train",3,"LAYING","body_acc_y",-0.000953314750890121,0.00821526860829795
"543","train",3,"LAYING","body_acc_z",0.00231474892565257,0.00955562439676781
"544","train",3,"LAYING","body_gyro_x",0.00707281137663609,0.0238646286818087
"545","train",3,"LAYING","body_gyro_y",0.00112362553571447,0.0194092939919658
"546","train",3,"LAYING","body_gyro_z",0.0228672015564589,0.0198629384223414
"547","train",3,"LAYING","total_acc_x",0.164311857283266,0.00629753215935452
"548","train",3,"LAYING","total_acc_y",0.853079137071573,0.00692185637651388
"549","train",3,"LAYING","total_acc_z",0.477050918220766,0.00827128234334369
"550","train",3,"SITTING","body_acc_x",-0.00419954746515084,0.0108374794691943
"551","train",3,"SITTING","body_acc_y",0.0071518143813936,0.0262275146747725
"552","train",3,"SITTING","body_acc_z",0.00328679500347386,0.0254857388640847
"553","train",3,"SITTING","body_gyro_x",-0.0112021383501723,0.0317985432119848
"554","train",3,"SITTING","body_gyro_y",-0.000407067605547776,0.0442258869068616
"555","train",3,"SITTING","body_gyro_z",0.00339847371174669,0.0378227915221471
"556","train",3,"SITTING","total_acc_x",0.968779063626803,0.00938033784252548
"557","train",3,"SITTING","total_acc_y",0.152350318292488,0.0182465814187383
"558","train",3,"SITTING","total_acc_z",0.134381290148437,0.01857692866117
"559","train",3,"STANDING","body_acc_x",0.000509173695485272,0.0122240271263694
"560","train",3,"STANDING","body_acc_y",0.00146889766758248,0.0199355988291742
"561","train",3,"STANDING","body_acc_z",0.00220862876287923,0.0189560668725099
"562","train",3,"STANDING","body_gyro_x",0.00310670472657787,0.0883771289893086
"563","train",3,"STANDING","body_gyro_y",0.00714678968143955,0.057290164184632
"564","train",3,"STANDING","body_gyro_z",-0.00876620069872387,0.0446256040225644
"565","train",3,"STANDING","total_acc_x",0.99748475908043,0.0113600586587806
"566","train",3,"STANDING","total_acc_y",-0.281830209503074,0.0173010525390164
"567","train",3,"STANDING","total_acc_z",0.0210195001860451,0.0133558914311219
"568","train",3,"WALKING","body_acc_x",-0.000413872830590652,0.209240438011909
"569","train",3,"WALKING","body_acc_y",-2.02621447764008e-05,0.160619943966853
"570","train",3,"WALKING","body_acc_z",-0.00144266983757813,0.113191908681054
"571","train",3,"WALKING","body_gyro_x",0.00209813659221444,0.374518140311476
"572","train",3,"WALKING","body_gyro_y",-0.00161440306505657,0.33593479222256
"573","train",3,"WALKING","body_gyro_z",-0.00220595817404903,0.255575367320821
"574","train",3,"WALKING","total_acc_x",0.997605530253233,0.208855638345089
"575","train",3,"WALKING","total_acc_y",-0.243620709883459,0.160044261487548
"576","train",3,"WALKING","total_acc_z",-0.142689099779429,0.111990607320487
"577","train",3,"WALKING_DOWNSTAIRS","body_acc_x",0.00305982842274872,0.307668643333323
"578","train",3,"WALKING_DOWNSTAIRS","body_acc_y",-0.0011629786873023,0.166900276896801
"579","train",3,"WALKING_DOWNSTAIRS","body_acc_z",-0.00258729414628584,0.117718719997164
"580","train",3,"WALKING_DOWNSTAIRS","body_gyro_x",-0.107155483487921,0.644656735321296
"581","train",3,"WALKING_DOWNSTAIRS","body_gyro_y",0.0272718476380166,0.34898905646207
"582","train",3,"WALKING_DOWNSTAIRS","body_gyro_z",0.0165944493262564,0.272226309778443
"583","train",3,"WALKING_DOWNSTAIRS","total_acc_x",1.00288336409598,0.306916938375243
"584","train",3,"WALKING_DOWNSTAIRS","total_acc_y",-0.211648083832015,0.165618896885268
"585","train",3,"WALKING_DOWNSTAIRS","total_acc_z",-0.108696300631404,0.113682250594221
"586","train",3,"WALKING_UPSTAIRS","body_acc_x",-0.0034530665892214,0.224586664007498
"587","train",3,"WALKING_UPSTAIRS","body_acc_y",-0.00801077242356991,0.174549769913918
"588","train",3,"WALKING_UPSTAIRS","body_acc_z",-0.000580482469830508,0.116367360336316
"589","train",3,"WALKING_UPSTAIRS","body_gyro_x",0.103003805232336,0.475384049890987
"590","train",3,"WALKING_UPSTAIRS","body_gyro_y",-0.0293182022684719,0.321428565807872
"591","train",3,"WALKING_UPSTAIRS","body_gyro_z",-0.02866763644067,0.248006907273706
"592","train",3,"WALKING_UPSTAIRS","total_acc_x",0.95710298628178,0.223791894945592
"593","train",3,"WALKING_UPSTAIRS","total_acc_y",-0.372323638454714,0.171696008995111
"594","train",3,"WALKING_UPSTAIRS","total_acc_z",-0.166233946183615,0.112637361322145
"595","train",5,"LAYING","body_acc_x",0.000156324978158323,0.0124865593790527
"596","train",5,"LAYING","body_acc_y",-0.000611612398061599,0.00697879090865075
"597","train",5,"LAYING","body_acc_z",0.000122237646045373,0.00867955199228754
"598","train",5,"LAYING","body_gyro_x",0.0059626190485652,0.0195515587886843
"599","train",5,"LAYING","body_gyro_y",-0.00249746454457151,0.019290855822536
"600","train",5,"LAYING","body_gyro_z",0.0325576263695337,0.0212776860063386
"601","train",5,"LAYING","total_acc_x",-0.00604921518210246,0.00593672818679426
"602","train",5,"LAYING","total_acc_y",0.971130498046875,0.00572390626202134
"603","train",5,"LAYING","total_acc_z",0.253687903320312,0.00701954233007637
"604","train",5,"SITTING","body_acc_x",-0.000799927948313565,0.00760960277535887
"605","train",5,"SITTING","body_acc_y",0.00379606698153494,0.0180759774580501
"606","train",5,"SITTING","body_acc_z",-7.68573316132813e-05,0.0163168287488637
"607","train",5,"SITTING","body_gyro_x",-0.0150170975953089,0.0311099815182064
"608","train",5,"SITTING","body_gyro_y",-0.00415780967778871,0.0402379281591003
"609","train",5,"SITTING","body_gyro_z",-0.00174351690017862,0.0309354380003696
"610","train",5,"SITTING","total_acc_x",0.957774516335227,0.00703599785068387
"611","train",5,"SITTING","total_acc_y",0.19008484661021,0.0116326136954717
"612","train",5,"SITTING","total_acc_z",0.134935048800579,0.0138186234502949
"613","train",5,"STANDING","body_acc_x",0.0010239383253571,0.0116231932223628
"614","train",5,"STANDING","body_acc_y",0.00531539694492441,0.024037118240809
"615","train",5,"STANDING","body_acc_z",0.00202714877355748,0.026525710060173
"616","train",5,"STANDING","body_gyro_x",-0.00474039744339171,0.0797274011075646
"617","train",5,"STANDING","body_gyro_y",0.0105432355825085,0.0527357318714246
"618","train",5,"STANDING","body_gyro_z",-0.00762946506118192,0.0469945603352777
"619","train",5,"STANDING","total_acc_x",1.01579150722656,0.00942574004018893
"620","train",5,"STANDING","total_acc_y",-0.0152903085198521,0.017535927047142
"621","train",5,"STANDING","total_acc_z",0.13274609976423,0.0193816562906353
"622","train",5,"WALKING","body_acc_x",5.49378844977676e-05,0.230767906881349
"623","train",5,"WALKING","body_acc_y",-7.70382653041294e-05,0.185674260562418
"624","train",5,"WALKING","body_acc_z",0.000186927531498326,0.10067355651463
"625","train",5,"WALKING","body_gyro_x",-0.0218822389265346,0.445046647545727
"626","train",5,"WALKING","body_gyro_y",0.00240460003061942,0.381231375757818
"627","train",5,"WALKING","body_gyro_z",-0.00211967320304129,0.332076740416909
"628","train",5,"WALKING","total_acc_x",1.02361758344029,0.230449981783372
"629","train",5,"WALKING","total_acc_y",-0.0823350773042439,0.184960360849111
"630","train",5,"WALKING","total_acc_z",-0.00290405617793527,0.0993089207683185
"631","train",5,"WALKING_DOWNSTAIRS","body_acc_x",0.00329073173105053,0.415684561073082
"632","train",5,"WALKING_DOWNSTAIRS","body_acc_y",0.00453025937907247,0.188068384822887
"633","train",5,"WALKING_DOWNSTAIRS","body_acc_z",0.00263866356910572,0.124255581128416
"634","train",5,"WALKING_DOWNSTAIRS","body_gyro_x",-0.0418930660643118,0.471371736989542
"635","train",5,"WALKING_DOWNSTAIRS","body_gyro_y",0.00160677536985372,0.454328972835928
"636","train",5,"WALKING_DOWNSTAIRS","body_gyro_z",-0.00251249345378989,0.376057277704631
"637","train",5,"WALKING_DOWNSTAIRS","total_acc_x",1.01555522849069,0.414897792128317
"638","train",5,"WALKING_DOWNSTAIRS","total_acc_y",-0.0380953557705402,0.186450214865952
"639","train",5,"WALKING_DOWNSTAIRS","total_acc_z",0.0184175191433178,0.121754863810194
"640","train",5,"WALKING_UPSTAIRS","body_acc_x",-0.00187869311153923,0.311465544250243
"641","train",5,"WALKING_UPSTAIRS","body_acc_y",-0.00807163455256981,0.204170694227251
"642","train",5,"WALKING_UPSTAIRS","body_acc_z",0.000276225530490359,0.127304258375926
"643","train",5,"WALKING_UPSTAIRS","body_gyro_x",0.0693004434081749,0.486440689658547
"644","train",5,"WALKING_UPSTAIRS","body_gyro_y",-0.0193492855700133,0.430435901725321
"645","train",5,"WALKING_UPSTAIRS","body_gyro_z",-0.0194246224910971,0.357859979490017
"646","train",5,"WALKING_UPSTAIRS","total_acc_x",0.996363551230053,0.310796968035221
"647","train",5,"WALKING_UPSTAIRS","total_acc_y",-0.255623305961074,0.201296762664771
"648","train",5,"WALKING_UPSTAIRS","total_acc_z",-0.028050900172624,0.122936859300435
"649","train",6,"LAYING","body_acc_x",-0.00595969921535033,0.0228461115012518
"650","train",6,"LAYING","body_acc_y",0.0036113954618687,0.0146064748680222
"651","train",6,"LAYING","body_acc_z",-0.00819638475029276,0.0164748407146287
"652","train",6,"LAYING","body_gyro_x",0.0203323996502719,0.0405558583990869
"653","train",6,"LAYING","body_gyro_y",-0.0148446252517996,0.0451595286368331
"654","train",6,"LAYING","body_gyro_z",0.0410587608178561,0.0316598276058993
"655","train",6,"LAYING","total_acc_x",-0.00738397814703673,0.0111399024286477
"656","train",6,"LAYING","total_acc_y",0.97705482709704,0.0107560994396621
"657","train",6,"LAYING","total_acc_z",0.159108685249959,0.0128977635733617
"658","train",6,"SITTING","body_acc_x",-0.000164303442534574,0.00786305550790667
"659","train",6,"SITTING","body_acc_y",0.00133593051146449,0.0147709320784024
"660","train",6,"SITTING","body_acc_z",-0.000601249092201847,0.0163703558210735
"661","train",6,"SITTING","body_gyro_x",-0.00986933461181477,0.038823424022311
"662","train",6,"SITTING","body_gyro_y",-0.0070292750622625,0.0447805245263672
"663","train",6,"SITTING","body_gyro_z",-0.000397531556147728,0.0313986152203685
"664","train",6,"SITTING","total_acc_x",0.995865136292614,0.00737927303276637
"665","train",6,"SITTING","total_acc_y",0.0875683546110511,0.0122203073669606
"666","train",6,"SITTING","total_acc_z",0.0621952512698182,0.0138482892365127
"667","train",6,"STANDING","body_acc_x",0.000570943425822643,0.00734541220500848
"668","train",6,"STANDING","body_acc_y",-0.000516896070582538,0.0151448681070083
"669","train",6,"STANDING","body_acc_z",-0.00127682976054825,0.0163891893324104
"670","train",6,"STANDING","body_gyro_x",-0.000595121130686678,0.0473628974468419
"671","train",6,"STANDING","body_gyro_y",0.00693360656300164,0.0460386202366227
"672","train",6,"STANDING","body_gyro_z",-0.0042459084296546,0.0274762152480981
"673","train",6,"STANDING","total_acc_x",1.00469519339364,0.00658024402761023
"674","train",6,"STANDING","total_acc_y",-0.212422030978618,0.0130753228971912
"675","train",6,"STANDING","total_acc_z",0.00687761351623903,0.0135913004002548
